market_category_id,market_id,category_id
19611,1011286,19
19612,1019747,1
19613,1019747,3
19614,1019747,4
19615,1019747,5
19616,1019747,7
19617,1019747,8
19618,1019747,9
19619,1019747,10
19620,1019747,12
19621,1019747,15
19622,1019747,16
19623,1019747,17
19624,1019747,18
19625,1019747,19
19626,1019747,21
19627,1019747,23
19628,1019747,25
19629,1019747,26
19630,1019747,27
19631,1003969,0
19632,1003969,2
19633,1003969,3
19634,1003969,4
19635,1003969,5
19636,1003969,6
19637,1003969,7
19638,1003969,8
19639,1003969,9
19640,1003969,10
19641,1003969,12
19642,1003969,14
19643,1003969,15
19644,1003969,16
19645,1003969,17
19646,1003969,18
19647,1003969,19
19648,1003969,21
19649,1003969,23
19650,1003969,24
19651,1003969,25
19652,1003969,26
19653,1003969,27
19654,1003969,28
19655,1003969,29
19656,1003970,0
19657,1003970,1
19658,1003970,2
19659,1003970,3
19660,1003970,4
19661,1003970,5
19662,1003970,6
19663,1003970,7
19664,1003970,8
19665,1003970,9
19666,1003970,10
19667,1003970,12
19668,1003970,14
19669,1003970,15
19670,1003970,16
19671,1003970,17
19672,1003970,18
19673,1003970,19
19674,1003970,20
19675,1003970,21
19676,1003970,23
19677,1003970,24
19678,1003970,25
19679,1003970,26
19680,1003970,27
19681,1003970,28
19682,1003970,29
19683,1003971,0
19684,1003971,1
19685,1003971,2
19686,1003971,3
19687,1003971,4
19688,1003971,5
19689,1003971,6
19690,1003971,7
19691,1003971,8
19692,1003971,9
19693,1003971,10
19694,1003971,14
19695,1003971,15
19696,1003971,16
19697,1003971,18
19698,1003971,19
19699,1003971,20
19700,1003971,23
19701,1003971,25
19702,1003971,29
19703,1018637,0
19704,1018637,1
19705,1018637,2
19706,1018637,3
19707,1018637,4
19708,1018637,5
19709,1018637,7
19710,1018637,8
19711,1018637,10
19712,1018637,14
19713,1018637,17
19714,1018637,18
19715,1018637,20
19716,1018637,21
19717,1018637,23
19718,1018637,25
19719,1011778,1
19720,1011778,3
19721,1011778,4
19722,1011778,6
19723,1011778,7
19724,1011778,8
19725,1011778,9
19726,1011778,10
19727,1011778,12
19728,1011778,14
19729,1011778,15
19730,1011778,17
19731,1011778,18
19732,1011778,21
19733,1011778,23
19734,1011778,26
19735,1011778,27
19736,1019479,1
19737,1019479,2
19738,1019479,3
19739,1019479,4
19740,1019479,5
19741,1019479,7
19742,1019479,8
19743,1019479,9
19744,1019479,10
19745,1019479,15
19746,1019479,17
19747,1019479,23
19748,1019479,25
19749,1018349,0
19750,1018349,4
19751,1018349,8
19752,1018349,9
19753,1018349,11
19754,1018349,23
19755,1018349,25
19756,1019973,7
19757,1019973,8
19758,1019973,21
19759,1019973,23
19760,1010821,1
19761,1010821,2
19762,1010821,3
19763,1010821,4
19764,1010821,5
19765,1010821,7
19766,1010821,8
19767,1010821,9
19768,1010821,10
19769,1010821,12
19770,1010821,14
19771,1010821,15
19772,1010821,16
19773,1010821,17
19774,1010821,18
19775,1010821,19
19776,1010821,20
19777,1010821,21
19778,1010821,23
19779,1010821,25
19780,1010821,27
19781,1010821,29
19782,1019194,3
19783,1019194,12
19784,1019194,16
19785,1019194,17
19786,1019194,18
19787,1019194,20
19788,1019194,26
19789,1019791,1
19790,1019791,2
19791,1019791,3
19792,1019791,5
19793,1019791,7
19794,1019791,8
19795,1019791,9
19796,1019791,10
19797,1019791,11
19798,1019791,12
19799,1019791,15
19800,1019791,16
19801,1019791,17
19802,1019791,18
19803,1019791,21
19804,1019791,23
19805,1019791,25
19806,1019791,27
19807,1021535,0
19808,1021535,1
19809,1021535,3
19810,1021535,4
19811,1021535,5
19812,1021535,7
19813,1021535,8
19814,1021535,9
19815,1021535,10
19816,1021535,11
19817,1021535,12
19818,1021535,14
19819,1021535,15
19820,1021535,16
19821,1021535,17
19822,1021535,18
19823,1021535,19
19824,1021535,20
19825,1021535,21
19826,1021535,23
19827,1021535,25
19828,1021535,26
19829,1021535,27
19830,1021535,28
19831,1021218,1
19832,1021218,3
19833,1021218,5
19834,1021218,7
19835,1021218,8
19836,1021218,9
19837,1021218,10
19838,1021218,18
19839,1021218,23
19840,1021218,25
19841,1021218,26
19842,1005261,7
19843,1005261,8
19844,1005261,22
19845,1005261,23
19846,1019119,1
19847,1019119,3
19848,1019119,4
19849,1019119,5
19850,1019119,7
19851,1019119,8
19852,1019119,9
19853,1019119,10
19854,1019119,12
19855,1019119,14
19856,1019119,17
19857,1019119,21
19858,1019119,23
19859,1019119,27
19860,1021451,0
19861,1021451,1
19862,1021451,3
19863,1021451,5
19864,1021451,6
19865,1021451,7
19866,1021451,8
19867,1021451,9
19868,1021451,10
19869,1021451,14
19870,1021451,15
19871,1021451,17
19872,1021451,18
19873,1021451,19
19874,1021451,21
19875,1021451,23
19876,1021451,25
19877,1021451,26
19878,1021451,27
19879,1003915,1
19880,1003915,2
19881,1003915,3
19882,1003915,4
19883,1003915,5
19884,1003915,7
19885,1003915,8
19886,1003915,9
19887,1003915,10
19888,1003915,11
19889,1003915,12
19890,1003915,15
19891,1003915,16
19892,1003915,18
19893,1003915,21
19894,1003915,23
19895,1003915,26
19896,1019620,0
19897,1019620,1
19898,1019620,2
19899,1019620,3
19900,1019620,4
19901,1019620,5
19902,1019620,7
19903,1019620,8
19904,1019620,9
19905,1019620,10
19906,1019620,12
19907,1019620,14
19908,1019620,15
19909,1019620,16
19910,1019620,17
19911,1019620,18
19912,1019620,19
19913,1019620,21
19914,1019620,23
19915,1019620,27
19916,1019620,28
19917,1021646,0
19918,1021646,1
19919,1021646,3
19920,1021646,8
19921,1021646,12
19922,1021646,23
19923,1021503,1
19924,1021503,3
19925,1021503,4
19926,1021503,5
19927,1021503,7
19928,1021503,8
19929,1021503,9
19930,1021503,10
19931,1021503,12
19932,1021503,15
19933,1021503,17
19934,1021503,18
19935,1021503,23
19936,1021503,27
19937,1018975,1
19938,1018975,3
19939,1018975,4
19940,1018975,5
19941,1018975,7
19942,1018975,8
19943,1018975,9
19944,1018975,10
19945,1018975,12
19946,1018975,15
19947,1018975,17
19948,1018975,18
19949,1018975,19
19950,1018975,21
19951,1018975,22
19952,1018975,23
19953,1018975,25
19954,1018975,29
19955,1019715,1
19956,1019715,2
19957,1019715,3
19958,1019715,4
19959,1019715,5
19960,1019715,7
19961,1019715,8
19962,1019715,10
19963,1019715,12
19964,1019715,15
19965,1019715,16
19966,1019715,17
19967,1019715,18
19968,1019715,23
19969,1019715,26
19970,1019825,1
19971,1019825,2
19972,1019825,3
19973,1019825,4
19974,1019825,5
19975,1019825,7
19976,1019825,8
19977,1019825,9
19978,1019825,10
19979,1019825,12
19980,1019825,16
19981,1019825,18
19982,1019825,21
19983,1019825,23
19984,1019825,25
19985,1019825,27
19986,1019734,1
19987,1019734,2
19988,1019734,3
19989,1019734,8
19990,1019734,9
19991,1019734,11
19992,1019734,15
19993,1019734,23
19994,1002062,1
19995,1002062,3
19996,1002062,4
19997,1002062,5
19998,1002062,7
19999,1002062,8
20000,1002062,9
20001,1002062,10
20002,1002062,11
20003,1002062,12
20004,1002062,15
20005,1002062,16
20006,1002062,17
20007,1002062,18
20008,1002062,23
20009,1005214,1
20010,1005214,4
20011,1005214,5
20012,1005214,8
20013,1005214,9
20014,1005214,10
20015,1005214,11
20016,1005214,12
20017,1005214,15
20018,1005214,16
20019,1005214,17
20020,1005214,18
20021,1005214,23
20022,1021613,0
20023,1021613,1
20024,1021613,4
20025,1021613,5
20026,1021613,6
20027,1021613,8
20028,1021613,9
20029,1021613,10
20030,1021613,11
20031,1021613,16
20032,1021613,17
20033,1021613,18
20034,1021613,20
20035,1021613,21
20036,1021613,23
20037,1019211,1
20038,1019211,2
20039,1019211,3
20040,1019211,5
20041,1019211,6
20042,1019211,7
20043,1019211,8
20044,1019211,9
20045,1019211,10
20046,1019211,11
20047,1019211,12
20048,1019211,14
20049,1019211,16
20050,1019211,17
20051,1019211,18
20052,1019211,21
20053,1019211,23
20054,1019211,27
20055,1021546,0
20056,1021546,1
20057,1021546,2
20058,1021546,3
20059,1021546,4
20060,1021546,5
20061,1021546,8
20062,1021546,9
20063,1021546,10
20064,1021546,14
20065,1021546,15
20066,1021546,17
20067,1021546,18
20068,1021546,19
20069,1021546,21
20070,1021546,22
20071,1021546,23
20072,1021546,25
20073,1021546,26
20074,1004988,1
20075,1004988,2
20076,1004988,3
20077,1004988,4
20078,1004988,5
20079,1004988,7
20080,1004988,8
20081,1004988,9
20082,1004988,10
20083,1004988,11
20084,1004988,12
20085,1004988,15
20086,1004988,16
20087,1004988,17
20088,1004988,18
20089,1004988,19
20090,1004988,21
20091,1004988,23
20092,1004990,1
20093,1004990,2
20094,1004990,5
20095,1004990,6
20096,1004990,7
20097,1004990,8
20098,1004990,9
20099,1004990,11
20100,1004990,12
20101,1004990,16
20102,1004990,17
20103,1004990,18
20104,1004990,21
20105,1021724,1
20106,1021724,3
20107,1021724,4
20108,1021724,5
20109,1021724,8
20110,1021724,9
20111,1021724,10
20112,1021724,11
20113,1021724,12
20114,1021724,15
20115,1021724,16
20116,1021724,17
20117,1021724,18
20118,1021724,21
20119,1021724,23
20120,1021724,27
20121,1002485,0
20122,1002485,1
20123,1002485,3
20124,1002485,4
20125,1002485,5
20126,1002485,8
20127,1002485,9
20128,1002485,10
20129,1002485,14
20130,1002485,15
20131,1002485,17
20132,1002485,18
20133,1002485,21
20134,1002485,23
20135,1002485,26
20136,1019428,0
20137,1019428,1
20138,1019428,3
20139,1019428,4
20140,1019428,5
20141,1019428,7
20142,1019428,8
20143,1019428,9
20144,1019428,10
20145,1019428,11
20146,1019428,16
20147,1019428,21
20148,1019428,23
20149,1005262,1
20150,1005262,4
20151,1005262,7
20152,1005262,8
20153,1005262,14
20154,1005262,15
20155,1005262,23
20156,1005262,26
20157,1021468,3
20158,1021468,5
20159,1021468,7
20160,1021468,8
20161,1021468,9
20162,1021468,23
20163,1009080,0
20164,1009080,1
20165,1009080,2
20166,1009080,4
20167,1009080,5
20168,1009080,7
20169,1009080,8
20170,1009080,9
20171,1009080,14
20172,1009080,17
20173,1009080,21
20174,1009080,23
20175,1009080,25
20176,1009080,26
20177,1018449,1
20178,1018449,2
20179,1018449,3
20180,1018449,4
20181,1018449,5
20182,1018449,7
20183,1018449,8
20184,1018449,10
20185,1018449,11
20186,1018449,12
20187,1018449,18
20188,1018449,20
20189,1018449,23
20190,1018449,25
20191,1018449,26
20192,1019913,7
20193,1019913,8
20194,1019913,23
20195,1020185,0
20196,1020185,1
20197,1020185,2
20198,1020185,3
20199,1020185,4
20200,1020185,5
20201,1020185,6
20202,1020185,7
20203,1020185,8
20204,1020185,9
20205,1020185,10
20206,1020185,12
20207,1020185,14
20208,1020185,16
20209,1020185,17
20210,1020185,18
20211,1020185,19
20212,1020185,20
20213,1020185,21
20214,1020185,22
20215,1020185,23
20216,1020185,25
20217,1020185,26
20218,1020185,28
20219,1020185,29
20220,1021645,0
20221,1021645,1
20222,1021645,2
20223,1021645,3
20224,1021645,4
20225,1021645,5
20226,1021645,6
20227,1021645,7
20228,1021645,8
20229,1021645,9
20230,1021645,10
20231,1021645,12
20232,1021645,14
20233,1021645,15
20234,1021645,16
20235,1021645,17
20236,1021645,18
20237,1021645,19
20238,1021645,20
20239,1021645,21
20240,1021645,22
20241,1021645,23
20242,1021645,25
20243,1021645,26
20244,1021645,27
20245,1021645,29
20246,1018625,0
20247,1018625,1
20248,1018625,2
20249,1018625,3
20250,1018625,4
20251,1018625,5
20252,1018625,6
20253,1018625,7
20254,1018625,8
20255,1018625,9
20256,1018625,10
20257,1018625,12
20258,1018625,14
20259,1018625,15
20260,1018625,16
20261,1018625,17
20262,1018625,18
20263,1018625,19
20264,1018625,21
20265,1018625,22
20266,1018625,23
20267,1018625,24
20268,1018625,25
20269,1018625,26
20270,1018625,27
20271,1018625,28
20272,1018315,0
20273,1018315,1
20274,1018315,2
20275,1018315,3
20276,1018315,4
20277,1018315,5
20278,1018315,7
20279,1018315,8
20280,1018315,9
20281,1018315,10
20282,1018315,12
20283,1018315,15
20284,1018315,17
20285,1018315,18
20286,1018315,20
20287,1018315,21
20288,1018315,23
20289,1018315,25
20290,1018315,26
20291,1018315,29
20292,1011160,1
20293,1011160,2
20294,1011160,3
20295,1011160,5
20296,1011160,8
20297,1011160,9
20298,1011160,10
20299,1011160,14
20300,1011160,15
20301,1011160,16
20302,1011160,17
20303,1011160,18
20304,1011160,19
20305,1011160,21
20306,1011160,23
20307,1011160,27
20308,1011160,29
20309,1007261,0
20310,1007261,1
20311,1007261,2
20312,1007261,4
20313,1007261,5
20314,1007261,6
20315,1007261,7
20316,1007261,8
20317,1007261,9
20318,1007261,10
20319,1007261,11
20320,1007261,12
20321,1007261,14
20322,1007261,15
20323,1007261,16
20324,1007261,17
20325,1007261,18
20326,1007261,19
20327,1007261,21
20328,1007261,23
20329,1007261,24
20330,1007261,25
20331,1007261,26
20332,1007261,27
20333,1007261,29
20334,1008303,1
20335,1008303,3
20336,1008303,5
20337,1008303,7
20338,1008303,8
20339,1008303,9
20340,1008303,10
20341,1008303,11
20342,1008303,18
20343,1008303,23
20344,1012203,1
20345,1012203,2
20346,1012203,3
20347,1012203,4
20348,1012203,5
20349,1012203,8
20350,1012203,9
20351,1012203,10
20352,1012203,11
20353,1012203,12
20354,1012203,14
20355,1012203,15
20356,1012203,17
20357,1012203,18
20358,1012203,20
20359,1012203,21
20360,1012203,23
20361,1012203,25
20362,1012203,26
20363,1021577,0
20364,1021577,1
20365,1021577,2
20366,1021577,3
20367,1021577,4
20368,1021577,5
20369,1021577,7
20370,1021577,8
20371,1021577,9
20372,1021577,10
20373,1021577,11
20374,1021577,12
20375,1021577,14
20376,1021577,15
20377,1021577,17
20378,1021577,18
20379,1021577,19
20380,1021577,20
20381,1021577,21
20382,1021577,23
20383,1021577,25
20384,1021577,26
20385,1007250,1
20386,1007250,2
20387,1007250,4
20388,1007250,5
20389,1007250,7
20390,1007250,8
20391,1007250,9
20392,1007250,10
20393,1007250,11
20394,1007250,12
20395,1007250,15
20396,1007250,16
20397,1007250,17
20398,1007250,18
20399,1007250,19
20400,1007250,20
20401,1007250,21
20402,1007250,23
20403,1007250,25
20404,1007250,28
20405,1021558,1
20406,1021558,3
20407,1021558,5
20408,1021558,6
20409,1021558,7
20410,1021558,8
20411,1021558,12
20412,1021558,16
20413,1021558,18
20414,1021558,26
20415,1021707,1
20416,1021707,3
20417,1021707,4
20418,1021707,5
20419,1021707,6
20420,1021707,7
20421,1021707,8
20422,1021707,9
20423,1021707,10
20424,1021707,12
20425,1021707,15
20426,1021707,16
20427,1021707,17
20428,1021707,18
20429,1021707,21
20430,1021707,23
20431,1021707,27
20432,1012037,0
20433,1012037,1
20434,1012037,2
20435,1012037,4
20436,1012037,5
20437,1012037,6
20438,1012037,7
20439,1012037,8
20440,1012037,9
20441,1012037,10
20442,1012037,11
20443,1012037,12
20444,1012037,14
20445,1012037,16
20446,1012037,17
20447,1012037,21
20448,1012037,23
20449,1012037,24
20450,1012037,25
20451,1012037,26
20452,1019627,1
20453,1019627,3
20454,1019627,4
20455,1019627,5
20456,1019627,7
20457,1019627,8
20458,1019627,9
20459,1019627,10
20460,1019627,11
20461,1019627,12
20462,1019627,15
20463,1019627,16
20464,1019627,18
20465,1019627,21
20466,1019627,23
20467,1020088,0
20468,1020088,1
20469,1020088,2
20470,1020088,3
20471,1020088,4
20472,1020088,7
20473,1020088,8
20474,1020088,9
20475,1020088,10
20476,1020088,12
20477,1020088,15
20478,1020088,16
20479,1020088,18
20480,1020088,23
20481,1019515,1
20482,1019515,2
20483,1019515,4
20484,1019515,5
20485,1019515,7
20486,1019515,8
20487,1019515,9
20488,1019515,10
20489,1019515,12
20490,1019515,16
20491,1019515,17
20492,1019515,18
20493,1019515,23
20494,1019445,1
20495,1019445,3
20496,1019445,7
20497,1019445,8
20498,1019445,9
20499,1019445,10
20500,1019445,18
20501,1019445,23
20502,1019445,26
20503,1018167,0
20504,1018167,1
20505,1018167,2
20506,1018167,5
20507,1018167,8
20508,1018167,9
20509,1018167,10
20510,1018167,11
20511,1018167,12
20512,1018167,16
20513,1018167,17
20514,1018167,18
20515,1018167,20
20516,1018167,21
20517,1018167,22
20518,1018167,23
20519,1018167,25
20520,1018167,26
20521,1018172,0
20522,1018172,1
20523,1018172,2
20524,1018172,5
20525,1018172,8
20526,1018172,9
20527,1018172,10
20528,1018172,11
20529,1018172,12
20530,1018172,16
20531,1018172,17
20532,1018172,18
20533,1018172,20
20534,1018172,21
20535,1018172,22
20536,1018172,23
20537,1018172,25
20538,1018172,26
20539,1019237,1
20540,1019237,3
20541,1019237,5
20542,1019237,7
20543,1019237,8
20544,1019237,9
20545,1019237,10
20546,1019237,12
20547,1019237,16
20548,1019237,17
20549,1019237,18
20550,1019237,21
20551,1019237,23
20552,1021693,1
20553,1021693,3
20554,1021693,4
20555,1021693,5
20556,1021693,7
20557,1021693,8
20558,1021693,9
20559,1021693,10
20560,1021693,14
20561,1021693,15
20562,1021693,18
20563,1021693,23
20564,1021693,26
20565,1021693,27
20566,1021693,29
20567,1021664,1
20568,1021664,2
20569,1021664,3
20570,1021664,4
20571,1021664,5
20572,1021664,7
20573,1021664,8
20574,1021664,9
20575,1021664,10
20576,1021664,17
20577,1021664,18
20578,1021664,20
20579,1021664,21
20580,1021664,23
20581,1021664,27
20582,1021233,0
20583,1021233,1
20584,1021233,3
20585,1021233,4
20586,1021233,5
20587,1021233,7
20588,1021233,8
20589,1021233,9
20590,1021233,10
20591,1021233,12
20592,1021233,14
20593,1021233,15
20594,1021233,16
20595,1021233,17
20596,1021233,18
20597,1021233,19
20598,1021233,21
20599,1021233,23
20600,1021233,25
20601,1021233,26
20602,1018773,1
20603,1018773,3
20604,1018773,4
20605,1018773,5
20606,1018773,7
20607,1018773,8
20608,1018773,9
20609,1018773,10
20610,1018773,12
20611,1018773,15
20612,1018773,16
20613,1018773,17
20614,1018773,18
20615,1018773,21
20616,1018773,22
20617,1018773,23
20618,1018773,24
20619,1018773,25
20620,1018773,26
20621,1018773,27
20622,1018773,29
20623,1019610,4
20624,1019610,5
20625,1019610,7
20626,1019610,8
20627,1019610,9
20628,1019610,10
20629,1019610,12
20630,1019610,16
20631,1019610,23
20632,1019610,26
20633,1019442,1
20634,1019442,2
20635,1019442,3
20636,1019442,4
20637,1019442,5
20638,1019442,8
20639,1019442,9
20640,1019442,10
20641,1019442,11
20642,1019442,12
20643,1019442,15
20644,1019442,16
20645,1019442,17
20646,1019442,18
20647,1019442,21
20648,1019442,23
20649,1019442,27
20650,1019395,1
20651,1019395,3
20652,1019395,4
20653,1019395,5
20654,1019395,7
20655,1019395,8
20656,1019395,9
20657,1019395,10
20658,1019395,12
20659,1019395,15
20660,1019395,18
20661,1019395,23
20662,1021700,1
20663,1021700,3
20664,1021700,4
20665,1021700,5
20666,1021700,7
20667,1021700,8
20668,1021700,9
20669,1021700,10
20670,1021700,11
20671,1021700,12
20672,1021700,15
20673,1021700,17
20674,1021700,18
20675,1021700,23
20676,1010838,1
20677,1010838,3
20678,1010838,4
20679,1010838,5
20680,1010838,7
20681,1010838,8
20682,1010838,9
20683,1010838,10
20684,1010838,14
20685,1010838,15
20686,1010838,17
20687,1010838,18
20688,1010838,19
20689,1010838,23
20690,1010838,27
20691,1019455,1
20692,1019455,2
20693,1019455,3
20694,1019455,4
20695,1019455,5
20696,1019455,6
20697,1019455,7
20698,1019455,8
20699,1019455,9
20700,1019455,10
20701,1019455,11
20702,1019455,12
20703,1019455,15
20704,1019455,17
20705,1019455,18
20706,1019455,23
20707,1019455,25
20708,1019455,26
20709,1021429,1
20710,1021429,3
20711,1021429,4
20712,1021429,8
20713,1021429,9
20714,1021429,10
20715,1021429,15
20716,1021429,18
20717,1021429,23
20718,1001280,1
20719,1001280,5
20720,1001280,7
20721,1001280,8
20722,1001280,9
20723,1001280,10
20724,1001280,19
20725,1001280,23
20726,1019976,1
20727,1019976,3
20728,1019976,5
20729,1019976,8
20730,1019976,9
20731,1019976,10
20732,1019976,12
20733,1019976,15
20734,1019976,17
20735,1019976,18
20736,1019976,21
20737,1019976,23
20738,1019976,25
20739,1020103,0
20740,1020103,1
20741,1020103,3
20742,1020103,4
20743,1020103,5
20744,1020103,8
20745,1020103,9
20746,1020103,10
20747,1020103,12
20748,1020103,15
20749,1020103,23
20750,1018988,1
20751,1018988,2
20752,1018988,3
20753,1018988,4
20754,1018988,5
20755,1018988,7
20756,1018988,8
20757,1018988,9
20758,1018988,10
20759,1018988,11
20760,1018988,12
20761,1018988,15
20762,1018988,16
20763,1018988,17
20764,1018988,18
20765,1018988,21
20766,1018988,23
20767,1018988,25
20768,1018988,26
20769,1019319,0
20770,1019319,1
20771,1019319,2
20772,1019319,3
20773,1019319,4
20774,1019319,5
20775,1019319,7
20776,1019319,8
20777,1019319,9
20778,1019319,10
20779,1019319,12
20780,1019319,14
20781,1019319,16
20782,1019319,17
20783,1019319,18
20784,1019319,20
20785,1019319,21
20786,1019319,22
20787,1019319,23
20788,1019319,24
20789,1019319,25
20790,1019319,26
20791,1012179,0
20792,1012179,1
20793,1012179,2
20794,1012179,4
20795,1012179,5
20796,1012179,6
20797,1012179,7
20798,1012179,8
20799,1012179,9
20800,1012179,10
20801,1012179,11
20802,1012179,12
20803,1012179,15
20804,1012179,16
20805,1012179,17
20806,1012179,18
20807,1012179,21
20808,1012179,23
20809,1012179,24
20810,1012179,25
20811,1012179,26
20812,1012179,29
20813,1020004,1
20814,1020004,2
20815,1020004,3
20816,1020004,4
20817,1020004,5
20818,1020004,6
20819,1020004,7
20820,1020004,8
20821,1020004,9
20822,1020004,10
20823,1020004,11
20824,1020004,12
20825,1020004,14
20826,1020004,15
20827,1020004,16
20828,1020004,17
20829,1020004,18
20830,1020004,19
20831,1020004,21
20832,1020004,22
20833,1020004,23
20834,1020004,24
20835,1020004,25
20836,1020004,26
20837,1020004,27
20838,1020004,28
20839,1020004,29
20840,1021397,1
20841,1021397,3
20842,1021397,4
20843,1021397,5
20844,1021397,8
20845,1021397,10
20846,1021397,12
20847,1021397,15
20848,1021397,16
20849,1021397,18
20850,1021397,21
20851,1018771,1
20852,1018771,2
20853,1018771,3
20854,1018771,4
20855,1018771,5
20856,1018771,7
20857,1018771,8
20858,1018771,9
20859,1018771,10
20860,1018771,12
20861,1018771,14
20862,1018771,15
20863,1018771,17
20864,1018771,18
20865,1018771,19
20866,1018771,23
20867,1018771,25
20868,1021219,1
20869,1021219,5
20870,1021219,7
20871,1021219,8
20872,1021219,9
20873,1021219,10
20874,1021219,12
20875,1021219,14
20876,1021219,23
20877,1011044,0
20878,1011044,1
20879,1011044,2
20880,1011044,3
20881,1011044,4
20882,1011044,5
20883,1011044,6
20884,1011044,7
20885,1011044,8
20886,1011044,9
20887,1011044,10
20888,1011044,11
20889,1011044,14
20890,1011044,15
20891,1011044,17
20892,1011044,18
20893,1011044,21
20894,1011044,23
20895,1011044,25
20896,1011044,28
20897,1011044,29
20898,1016822,1
20899,1016822,2
20900,1016822,3
20901,1016822,4
20902,1016822,5
20903,1016822,8
20904,1016822,17
20905,1016822,18
20906,1016822,20
20907,1016822,21
20908,1016822,23
20909,1016822,25
20910,1018601,0
20911,1018601,1
20912,1018601,2
20913,1018601,4
20914,1018601,5
20915,1018601,7
20916,1018601,8
20917,1018601,9
20918,1018601,10
20919,1018601,15
20920,1018601,16
20921,1018601,17
20922,1018601,18
20923,1018601,20
20924,1018601,23
20925,1018601,26
20926,1018601,29
20927,1011811,0
20928,1011811,1
20929,1011811,2
20930,1011811,3
20931,1011811,4
20932,1011811,5
20933,1011811,7
20934,1011811,8
20935,1011811,9
20936,1011811,10
20937,1011811,14
20938,1011811,17
20939,1011811,18
20940,1011811,21
20941,1011811,23
20942,1010560,0
20943,1010560,1
20944,1010560,2
20945,1010560,3
20946,1010560,4
20947,1010560,5
20948,1010560,7
20949,1010560,8
20950,1010560,9
20951,1010560,10
20952,1010560,12
20953,1010560,15
20954,1010560,16
20955,1010560,17
20956,1010560,18
20957,1010560,20
20958,1010560,21
20959,1010560,23
20960,1010560,25
20961,1010560,26
20962,1010560,27
20963,1003169,4
20964,1003169,7
20965,1003169,8
20966,1003169,23
20967,1018814,4
20968,1018814,5
20969,1018814,7
20970,1018814,8
20971,1018814,9
20972,1018814,10
20973,1018814,14
20974,1018814,18
20975,1018814,22
20976,1018814,23
20977,1019869,1
20978,1019869,3
20979,1019869,4
20980,1019869,5
20981,1019869,7
20982,1019869,8
20983,1019869,9
20984,1019869,10
20985,1019869,12
20986,1019869,15
20987,1019869,16
20988,1019869,17
20989,1019869,18
20990,1019869,20
20991,1019869,21
20992,1019869,23
20993,1019869,25
20994,1019869,26
20995,1019869,27
20996,1019869,29
20997,1020163,1
20998,1020163,4
20999,1020163,5
21000,1020163,7
21001,1020163,8
21002,1020163,9
21003,1020163,10
21004,1020163,12
21005,1020163,16
21006,1020163,17
21007,1020163,18
21008,1020163,23
21009,1020163,25
21010,1010014,0
21011,1010014,1
21012,1010014,4
21013,1010014,5
21014,1010014,8
21015,1010014,9
21016,1010014,10
21017,1010014,12
21018,1010014,15
21019,1010014,18
21020,1010014,19
21021,1010014,23
21022,1021675,0
21023,1021675,1
21024,1021675,2
21025,1021675,3
21026,1021675,5
21027,1021675,6
21028,1021675,7
21029,1021675,8
21030,1021675,9
21031,1021675,10
21032,1021675,11
21033,1021675,12
21034,1021675,14
21035,1021675,17
21036,1021675,18
21037,1021675,20
21038,1021675,21
21039,1021675,22
21040,1021675,23
21041,1021675,24
21042,1021675,25
21043,1021675,26
21044,1021675,29
21045,1020022,0
21046,1020022,1
21047,1020022,2
21048,1020022,4
21049,1020022,5
21050,1020022,8
21051,1020022,9
21052,1020022,10
21053,1020022,12
21054,1020022,14
21055,1020022,15
21056,1020022,16
21057,1020022,17
21058,1020022,18
21059,1020022,19
21060,1020022,23
21061,1020022,25
21062,1020022,27
21063,1019926,1
21064,1019926,2
21065,1019926,4
21066,1019926,7
21067,1019926,8
21068,1019926,9
21069,1019926,10
21070,1019926,15
21071,1019926,17
21072,1019926,18
21073,1019926,23
21074,1020159,0
21075,1020159,1
21076,1020159,2
21077,1020159,3
21078,1020159,4
21079,1020159,5
21080,1020159,6
21081,1020159,7
21082,1020159,8
21083,1020159,9
21084,1020159,10
21085,1020159,11
21086,1020159,12
21087,1020159,15
21088,1020159,16
21089,1020159,17
21090,1020159,18
21091,1020159,19
21092,1020159,20
21093,1020159,21
21094,1020159,23
21095,1020159,24
21096,1003836,0
21097,1003836,1
21098,1003836,2
21099,1003836,3
21100,1003836,4
21101,1003836,5
21102,1003836,6
21103,1003836,7
21104,1003836,8
21105,1003836,9
21106,1003836,10
21107,1003836,12
21108,1003836,14
21109,1003836,15
21110,1003836,16
21111,1003836,17
21112,1003836,18
21113,1003836,21
21114,1003836,23
21115,1003836,25
21116,1003836,26
21117,1003836,27
21118,1003836,29
21119,1019829,0
21120,1019829,1
21121,1019829,3
21122,1019829,4
21123,1019829,5
21124,1019829,7
21125,1019829,8
21126,1019829,9
21127,1019829,10
21128,1019829,16
21129,1019829,17
21130,1019829,18
21131,1019829,21
21132,1019829,26
21133,1019829,29
21134,1019671,1
21135,1019671,4
21136,1019671,5
21137,1019671,7
21138,1019671,8
21139,1019671,10
21140,1019671,11
21141,1019671,12
21142,1019671,15
21143,1019671,16
21144,1019671,18
21145,1019671,20
21146,1019671,21
21147,1019671,23
21148,1019671,27
21149,1020039,8
21150,1020039,23
21151,1020040,8
21152,1020040,23
21153,1011934,0
21154,1011934,7
21155,1011934,8
21156,1011934,23
21157,1011935,7
21158,1011935,8
21159,1011935,23
21160,1019803,8
21161,1019803,10
21162,1019803,17
21163,1019803,18
21164,1019803,21
